"id","nome","descricao","preco","preco_custo","estoque","imagem","categoria","variantes","semDevolucao","deleted","updated_at"
"645","KIT RHENUKS MELANCIA","","0.00",NULL,1000,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"646","KIT RHENUKS PITAYA","","0.00",NULL,1000,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"648","LIXEIRA INOX 5L","","0.00",NULL,10,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"649","JOGO DE POTES PEQUENOS INOX COM TAMPA","","0.00",NULL,10,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"650","KIT CAPILAR INFANTIL","","0.00",NULL,1000,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"651","KIT DE BELEZA SWISS BEAUTY","","0.00",NULL,1000,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"652","KIT PENTEIA CABELO BELKIT 1 LITRO","","0.00",NULL,1000,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"653","KIT PISTACHE GLAMMOUR","","0.00",NULL,1000,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"654","KIT DE CABELO LISO OBRIGATORIO","","0.00",NULL,1000,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"656","CAIXA DE SOM LENOX 300W","","0.00",NULL,2,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"657","CHAPA MULTIUSO","","0.00",NULL,10,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"658","RALADOR MULTIUSO 7 EM 1","","0.00","40.00",10,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"660","ESCOVA 5 EM 1","","0.00",NULL,2,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"661","KIT MANICURE PEDICURE CORTADOR DE UNHA ALICATE","","0.00",NULL,15,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"662","COPO STANLEY VIRGINIA","","0.00",NULL,15,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"663","JOGO DE TALHER DOURADO","","0.00",NULL,10,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"664","PERFUME ARABE ASSAD","","0.00",NULL,1000,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"665","PERFUME ARABE YARA","","0.00",NULL,1000,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"666","KIT DE BELEZA INFANTIL 7 ITENS MASCULINO CAPILAR","","0.00",NULL,1000,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"667","KIT CAPILAR GLAMMOUR FEMININO 7 ITENS","","0.00",NULL,1000,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"668","TABUA DE PASSAR ROUPA","","0.00",NULL,10,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"669","CAMPAINHA RECARREGAVEL","","0.00",NULL,2,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"670","RADIO PORTATIL KAPBOM","","0.00",NULL,2,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"671","CHAPINHA ALISADORA AGRATTO PIASTRA PRANCHA","","0.00",NULL,2,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"672","JOGO DE XICARAS AMBAR","","0.00",NULL,10,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"673","PANELA TACHO GRANDE 45 CM COM TAMPA","","0.00",NULL,10,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"674","MEGA COZINHA INFANTIL","","0.00",NULL,1,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"675","KIT GLOSS 3 PECAS","","0.00",NULL,1000,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"676","CONJUNTO PANELAS CERAMICAS 10 PECAS MIMO STYLE","","0.00",NULL,10,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"677","COBRE LEITO SOLTEIRO COR LISA","","0.00",NULL,150,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"678","CAIXA DE SOM GRANDE PARTY VOX 2000W","","0.00",NULL,2,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"679","CAIXA DE SOM KTS 1180","","0.00",NULL,2,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"680","COBERDROM LUNAX","","0.00","95.00",150,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"681","JOGO DE COPO ALEXANDRIA DIAMOND","","0.00","26.00",10,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"682","MANTA SIMPLES 1,8 X 2,0M CORES LISAS","","0.00",NULL,150,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"683","JOGO DE MANTIMENTOS ALUMINIO","","0.00",NULL,10,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"684","COPO VIRGINIA STITCH","","0.00",NULL,15,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"685","COPO VIRGINIA COPA BRASIL","","0.00",NULL,15,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"686","EDREDOM COM SHERPA","","0.00",NULL,150,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"688","COBERDOM SHERPA COLORIDA","","0.00","105.00",150,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"689","COBERDOM INFANTIL ESTAMPADO","","0.00","88.00",150,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"696","MASCARA NUTRICAO 1KG","","0.00",NULL,1000,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"698","GLOSS LIP HONEY","","0.00",NULL,1000,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"704","KIT CRESCE MAIS PEQUENO 500ML","","0.00",NULL,1000,"","","{}",False,False,"2026-08-25 21:51:40.077+00"
"257438487",NULL,"","70.00",NULL,3,"","UTILIDADES DO LAR","{}",False,False,"2026-08-25 21:51:40.078+00"
"325286784",NULL,"","299.00",NULL,3,"","UTILIDADES DO LAR","{}",False,False,"2026-08-25 21:51:40.078+00"
"346555515",NULL,"","250.00",NULL,3,"","UTILIDADES DO LAR","{}",False,False,"2026-08-25 21:51:40.078+00"
"375533852",NULL,"","150.00",NULL,10,"","COSMETICOS","{}",False,False,"2026-08-25 21:51:40.078+00"
"381666715",NULL,"","199.00",NULL,3,"","UTILIDADES DO LAR","{}",False,False,"2026-08-25 21:51:40.078+00"
"448643454",NULL,"","100.00",NULL,10,"","COSMETICOS","{}",False,False,"2026-08-25 21:51:40.078+00"
"528959832",NULL,"","150.00",NULL,3,"","UTILIDADES DO LAR","{}",False,False,"2026-08-25 21:51:40.078+00"
"536696361",NULL,"","120.00",NULL,3,"","UTILIDADES DO LAR","{}",False,False,"2026-08-25 21:51:40.078+00"
"547214689","test","","1.00",NULL,0,"","","{}",False,False,"2026-08-25 21:51:40.078+00"
"593221244",NULL,"","199.00",NULL,3,"","UTILIDADES DO LAR","{}",False,False,"2026-08-25 21:51:40.078+00"
"608739358",NULL,"","199.00",NULL,3,"","UTILIDADES DO LAR","{}",False,False,"2026-08-25 21:51:40.078+00"
"624055532","tt2","","1.00",NULL,0,"","","{}",False,False,"2026-08-25 21:51:40.078+00"
"666938688",NULL,"","30.00",NULL,15,"","COSMETICOS","{}",False,False,"2026-08-25 21:51:40.078+00"
"702043845",NULL,"","280.00",NULL,5,"","ELETRODOMESTICOS","{}",False,False,"2026-08-25 21:51:40.078+00"
"730652649",NULL,"","250.00",NULL,4,"","UTILIDADES DO LAR","{}",False,False,"2026-08-25 21:51:40.078+00"
"753838461",NULL,"","199.00",NULL,3,"","UTILIDADES DO LAR","{}",False,False,"2026-08-25 21:51:40.078+00"
"852448743","test","","1.00",NULL,0,"","","{}",False,False,"2026-08-25 21:51:40.078+00"
"931915517",NULL,"","25.00","8.80",20,"","COSMETICOS","{}",False,False,"2026-08-25 21:51:40.078+00"
"1785237845646",NULL,"","300.00","0.00",0,"","","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785579868086","Sem devolução - jogo de panelas alumínio batido com 10","Encomenda
Sem devolução
Entrada 40% ","1400.00",NULL,3,NULL,"","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785590817127",NULL,"","12.00",NULL,1,"","BRINQUEDOS","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785591654878",NULL,"","2.00",NULL,2,"","BRINQUEDOS","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785592924758",NULL,"","1.00",NULL,2,"","CAMA MESA E BANHO","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785593084658",NULL,"","1.00",NULL,2,"","","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785594176733",NULL,"","1400.00",NULL,3,NULL,"UTILIDADES DO LAR","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785604553100","Kit 18 itens exercícios em casa - SEM DEVOLUÇÃO","Encomenda 
Deve ser encomendado em até 7d antes de ir na sua vida ","199.99",NULL,5,NULL,"VARIEDADES","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785604976244",NULL,"","999.00",NULL,0,"","ELETRODOMESTICOS","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785605036356",NULL,"","999.00",NULL,5,"","ELETRODOMESTICOS","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785612858782",NULL,"","250.00",NULL,5,"","VARIEDADES","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785612996953",NULL,"","199.00",NULL,5,"","VARIEDADES","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785613066206",NULL,"","120.00",NULL,5,"","VARIEDADES","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785615567337",NULL,"","80.00",NULL,5,"","VARIEDADES","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785615605889",NULL,"","100.00",NULL,10,"","VARIEDADES","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785615645391",NULL,"","199.00",NULL,10,"","VARIEDADES","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1785954396742",NULL,"","80.00",NULL,0,"","COSMETICOS","{}",NULL,False,"2026-08-25 21:51:40.078+00"
"1786475156582",NULL,"","0.00",NULL,15,"","","{}",False,False,"2026-08-25 21:51:40.078+00"
"1786475515968",NULL,"","0.00",NULL,15,"","","{}",False,False,"2026-08-25 21:51:40.078+00"
"1786475543725",NULL,"","0.00",NULL,15,"","","{}",False,False,"2026-08-25 21:51:40.078+00"
"1786475665570",NULL,"","0.00",NULL,15,"","","{}",False,False,"2026-08-25 21:51:40.078+00"
"1786479370803",NULL,"","70.00",NULL,0,"","UTILIDADES DO LAR","{}",False,False,"2026-08-25 21:51:40.078+00"
"1786479431833",NULL,"","1.00",NULL,1,"","","{}",False,False,"2026-08-25 21:51:40.078+00"
"1786479575699",NULL,"","150.00",NULL,18,"","COSMETICOS","{}",False,False,"2026-08-25 21:51:40.078+00"
"1786480124528",NULL,"","1.00",NULL,0,"","","{}",False,False,"2026-08-25 21:51:40.078+00"
"1786480776586",NULL,"","11.00",NULL,0,"","","{}",False,False,"2026-08-25 21:51:40.078+00"
"1786483481802",NULL,"","30.00",NULL,20,"","COSMETICOS","{}",False,False,"2026-08-25 21:51:40.078+00"
"1786561394961",NULL,"","1.00","1.00",0,"","","{}",False,False,"2026-08-25 21:51:40.078+00"
"1786642931532","KIT BODY SPLASH E HIDRATANTE","","100.00",NULL,18,NULL,"COSMETICOS","{}",False,False,"2026-08-25 21:51:40.078+00"
"1786652616403","Conjunto jarra e copos","","240.00",NULL,5,NULL,"UTILIDADES DO LAR","{}",True,False,"2026-08-25 21:51:40.078+00"
"1786655148280","PANELA DE PRESSAO 10 LITROS","","399.00",NULL,0,"","UTILIDADES DO LAR","{}",False,False,"2026-08-25 21:51:40.078+00"
"1786817208966","caderno bobbie goods","","30.00","7.00",1,"","VARIEDADES","{}",False,False,"2026-08-25 21:51:40.078+00"
"1787263192697","UniTV","","599.00",NULL,0,"","ELETRONICOS","{}",False,False,"2026-08-25 21:51:40.078+00"
"1787263399824","Relógio de parede","","100.00",NULL,0,"","ELETRONICOS","{}",False,False,"2026-08-25 21:51:40.078+00"
"1787317432643","JOGO DE BANHEIRO AVELUDADO 2 PECAS","","70.00",NULL,5,"","CAMA MESA E BANHO","{}",False,False,"2026-08-25 21:51:40.078+00"
"1787321708283","MINI CHAPINHA","","50.00",NULL,0,"","VARIEDADES","{}",False,False,"2026-08-25 21:51:40.078+00"
"1787330434993","MARINEX ASSADEIRA DE VIDRO 2 PCS","","220.00","53.00",5,"","VARIEDADES","{}",False,False,"2026-08-25 21:51:40.078+00"
"1787330746792","MARINEX ASSADEIRA DE VIDRO 2 PCS","","220.00","53.00",5,"","VARIEDADES","{}",False,False,"2026-08-25 21:51:40.078+00"
"1787347409812","KIT CABELO PITAYA","","0.00","0.00",0,"","","{}",False,False,"2026-08-25 21:51:40.078+00"
