"id","nome","descricao","preco","preco_custo","estoque","imagem","categoria","variantes","semDevolucao","deleted","updated_at"
"549","CONJUNTO DE POTES MANTIMENTOS 2L TROPICAL","Encomenda!! Deve ser feita até o 3o dia do mes","110.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/9fc76d753d0b192.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"572","CONJUNTO DE PUDIM","Encomenda!! Deve ser feita até o 3o dia do mes","120.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/dca67ef12257893.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"505","CONJUNTO FACAS 5 PECAS","Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!","199.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/75341654deddbfe.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"1786652616403","Conjunto jarra e copos","","240.00","NULL","5","","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"579","CONJUNTO PANELAS 3L E 5L + PIPOQUEIRA E TAMPA DE VIDRO","Encomenda!! Deve ser feita até o 3o dia do mes","599.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/ca8d4705c1ae3c2.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"676","CONJUNTO PANELAS CERAMICAS 10 PECAS MIMO STYLE","","1599.0","NULL","1","https://thsmdistribuidora.minharota.net/controller/fotos/ef295f47071cf1e.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"509","CONJUNTO SALADEIRA INOX","Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!","199.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/2f360ec30f731e6.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"391","CONJUNTO SOBREMESA 7 PECAS","7 peças 1 principal para a sobremesa 6 potes pequenos","160.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/c451e82507f2c2c.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"380","CONTROLE TV BOX","","60.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/95a56aedf70e46d.webp","VARIEDADES","{}","False","False","2026-08-25 18:39:49.578+00"
"520","COOLER 20L COM MESA","Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!","299.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/9e2c5b58bd2ba85.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"659","COPO STANLEY 500ML","ENCOMENDA!!ENCOMENDAS DEVEM SER FEITAS ATÉ O TERCEIRO DIA DO MÊS!!","50.0","NULL","1","https://thsmdistribuidora.minharota.net/controller/fotos/30f54098ed8814e.webp","VARIEDADES","{}","False","False","2026-08-25 18:39:49.578+00"
"662","COPO STANLEY VIRGINIA","ENCOMENDA!!ENCOMENDAS DEVEM SER FEITAS ATÉ O TERCEIRO DIA DO MÊS!!","199.0","NULL","1","https://thsmdistribuidora.minharota.net/controller/fotos/b565670ab7ece00.webp","VARIEDADES","{}","False","False","2026-08-25 18:39:49.578+00"
"685","COPO VIRGINIA COPA BRASIL","","199.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/981401bb861c163.webp","VARIEDADES","{}","False","False","2026-08-25 18:39:49.578+00"
"684","COPO VIRGINIA STITCH","","199.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/41eb591a43c52f7.webp","VARIEDADES","{}","False","False","2026-08-25 18:39:49.578+00"
"245","CORTINA BLACKOUT 2,8 X 2,6M","","0.00","75.00","15","https://thsmdistribuidora.minharota.net/controller/fotos/366755e1fc020b3.webp","VARIEDADES","{}","False","False","2026-08-25 18:39:49.578+00"
"609","CORTINA CRISTAL DE PAREDE INTEIRA","Encomenda Encomendas devem ser feitas até o 3 dia do mês do seu acerto!!","399.0","NULL","1","https://thsmdistribuidora.minharota.net/controller/fotos/9c697fe6d43061f.webp","CAMA MESA E BANHO","{}","False","False","2026-08-25 18:39:49.578+00"
"444","CORTINA DE JANELA BLACKOUT","","250.0","NULL","6","https://thsmdistribuidora.minharota.net/controller/fotos/c571c5652c10c23.webp","CAMA MESA E BANHO","{}","False","False","2026-08-25 18:39:49.578+00"
"565","CORTINA DE PAREDE","VariascoresConsulte Encomenda!! Deve ser feita até o 3o dia do mes","599.0","NULL","5","https://thsmdistribuidora.minharota.net/controller/fotos/54bfeb22198f973.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"446","CORTINA SEMI BLACKOUT JANELA","","200.0","NULL","6","https://thsmdistribuidora.minharota.net/controller/fotos/36a6cebde13e686.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"445","CORTINA SEMI BLACKOUT PORTA","","250.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/e50c53ecb81d85d.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"346","COZEDOR DE OVOS","","150.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/1b1fcac08b98daa.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.577+00"
"228","COZEDOR DE OVOS - SEM DEVOLUCAO","","150.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/5c6b2427d842150.webp","ELETRODOMESTICOS","{}","False","False",""
"315","CREME DE PENTEAR APALUZA 200ML","","20.0","NULL","22","https://thsmdistribuidora.minharota.net/controller/fotos/a27eeb34899d595.webp","COSMETICOS","{}","False","False",""
"316","CREME DE PENTEAR BANHO DE VERNIZ 200ML","","20.0","NULL","10","https://thsmdistribuidora.minharota.net/controller/fotos/66bac39b6d831e3.webp","COSMETICOS","{}","False","False",""
"308","CREME DE PENTEAR LEITE SILICONADO","","30.0","NULL","55","https://thsmdistribuidora.minharota.net/controller/fotos/6ca99c2ba7490ee.webp","COSMETICOS","{}","False","False",""
"226","CRONOGRAMA CAPILAR - SEM DEVOLUCAO","","240.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/aa3e71a1124e714.webp","COSMETICOS","{}","False","False","2026-08-25 18:39:49.577+00"
"273","CRONOGRAMA DIVA","","110.0","NULL","1","https://thsmdistribuidora.minharota.net/controller/fotos/73f144a49f1ec88.webp","COSMETICOS","{}","False","False",""
"420","CUECA BOXER DO P AO GG","Informe o tamanho desejado","25.0","NULL","34","https://thsmdistribuidora.minharota.net/controller/fotos/2a5a88b332d5e39.webp","VESTUARIO","{}","False","False","2026-08-25 18:39:49.578+00"
"570","CUSCUZEIRA","Encomenda!! Deve ser feita até o 3o dia do mes","99.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/fe9f3fdc33be672.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"655","CUTELO","ENCOMENDA!! ENCOMENDAS DEVEM SER FEITAS ATÉ O TERCEIRO DIA DO MÊS","50.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/41ae6666c1334bd.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"170","DESODORANTE ARABE","","50.0","NULL","2","https://thsmdistribuidora.minharota.net/controller/fotos/6d40838adc50b6a.webp","COSMETICOS","{}","False","False",""
"686","EDREDOM COM SHERPA","","299.0","NULL","1","https://thsmdistribuidora.minharota.net/controller/fotos/0685631d6cd6561.webp","CAMA MESA E BANHO","{}","False","False","2026-08-25 18:39:49.578+00"
"660","ESCOVA 5 EM 1","ENCOMENDA!!ENCOMENDAS DEVEM SER FEITAS ATÉ O TERCEIRO DIA DO MÊS!!","399.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/2b6a838c657478f.webp","ELETRODOMESTICOS","{}","False","False","2026-08-25 18:39:49.578+00"
"355","ESCOVA ELETRICA","","75.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/79fe92683ca571d.webp","ELETRONICOS","{}","False","False","2026-08-25 18:39:49.578+00"
"690","ESCOVA MAGICA","","15.0","NULL","-1","","VARIEDADES","{}","False","False","2026-08-25 18:39:49.578+00"
"702","ESCOVA POLVO","","15.0","NULL","0","","VARIEDADES","{}","False","False","2026-08-25 18:39:49.578+00"
"349","ESCOVA SECADORA","","160.0","NULL","3","https://thsmdistribuidora.minharota.net/controller/fotos/17f042a9b9e94fc.webp","VARIEDADES","{}","False","False","2026-08-25 18:39:49.578+00"
"356","ESCOVA SECADORA CADENCE 4 EM 1","","299.0","NULL","1","https://thsmdistribuidora.minharota.net/controller/fotos/6bb9c2177878817.webp","ELETRODOMESTICOS","{}","False","False","2026-08-25 18:39:49.578+00"
"367","ESCOVA SECADORA MODELADORA 5 EM 1","","399.0","NULL","1","https://thsmdistribuidora.minharota.net/controller/fotos/0025e067a9c94ee.webp","ELETRONICOS","{}","False","False","2026-08-25 18:39:49.578+00"
"361","ESCOVA SECADORA ROTATIVA","","399.0","NULL","1","https://thsmdistribuidora.minharota.net/controller/fotos/a016707b0a67c9e.webp","ELETRODOMESTICOS","{}","False","False","2026-08-25 18:39:49.578+00"
"277","ESFOLIANTE","","26.0","NULL","46","https://thsmdistribuidora.minharota.net/controller/fotos/9da770b5111bba4.webp","COSMETICOS","{}","False","False",""
"225","ESFOLIANTE PARA O ROSTO BEIJINHOS","","25.0","NULL","2","https://thsmdistribuidora.minharota.net/controller/fotos/62dd2d8feff76d1.webp","COSMETICOS","{}","False","False",""
"481","ESMERIL","Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!","999.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/f33521bf8278380.webp","VARIEDADES","{}","False","False","2026-08-25 18:39:49.578+00"
"562","ESPELHO 100 X 40CM","","399.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/c0bd7287b4362d8.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"394","ESPELHO 45CM","","199.0","NULL","4","https://thsmdistribuidora.minharota.net/controller/fotos/9e89dcbbe2a75c1.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"564","ESPELHO COM LED","Encomenda!! Deve ser feita até o 3o dia do mes","399.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/13286fd52962c7f.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"563","ESPELHO COM SUPORTE","Encomenda!! Deve ser feita até o 3o dia do mes","399.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/a7a2436a64ec517.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"395","ESPELHO OVAL","","299.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/e75b682f473ed7f.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"463","ESPREMEDOR DE FRUTAS","Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!!","399.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/b63456769c5ecf5.webp","ELETRODOMESTICOS","{}","False","False","2026-08-25 18:39:49.578+00"
"639","FAQUEIRO ASDAS","ENCOMENDA!!ENCOMENDAS DEVEM SER FEITAS ATÉ O TERCEIRO DIA DO MÊS DO SEU ACERTO!","120.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/4c2405879a19264.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"478","FERRO DE PASSAR","Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!","199.0","NULL","1","https://thsmdistribuidora.minharota.net/controller/fotos/312c1336677cb40.webp","ELETRODOMESTICOS","{}","False","False","2026-08-25 18:39:49.578+00"
"578","FERVEDOR TAMPA DE VIDRO N15","Encomenda!! Deve ser feita até o 3o dia do mes","150.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/08f609ae02e1e3b.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"571","FERVEDOURO INDERRAMEVEL","Encomenda!! Deve ser feita até o 3o dia do mes","120.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/bb6e293556f9763.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"365","FILTRO DE LINHA","","150.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/fb93040ffeb7c1a.webp","ELETRONICOS","{}","False","False","2026-08-25 18:39:49.578+00"
"568","FOGAO INDUCAO 2 BOCAS","Encomenda!! Deve ser feita até o 3o dia do mes","399.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/31f57973eb42cd2.webp","ELETRODOMESTICOS","{}","False","False","2026-08-25 18:39:49.578+00"
"700","FONE LELONG","","30.0","NULL","0","","ELETRONICOS","{}","False","False","2026-08-25 18:39:49.578+00"
"360","FONE XIOAMI","","70.0","NULL","3","https://thsmdistribuidora.minharota.net/controller/fotos/0b614d6e118e5fd.webp","ELETRONICOS","{}","False","False","2026-08-25 18:39:49.578+00"
"574","FORMA DE FERRO FUNDIDO","Encomenda!! Deve ser feita até o 3o dia do mes","299.0","NULL","1","https://thsmdistribuidora.minharota.net/controller/fotos/3495701a0520bfe.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"528","FORNO AIR FRYER","Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!","999.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/3459df4083904f1.webp","ELETRODOMESTICOS","{}","False","False","2026-08-25 18:39:49.578+00"
"541","FORNO DE BANCADA","Encomenda!! Deve ser feita até o 3o dia do mes","899.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/31732aa732aae29.webp","ELETRODOMESTICOS","{}","False","False","2026-08-25 18:39:49.578+00"
"474","FRIGIDEIRA 28CM 3,6L","Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!!","120.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/65287419b3919c2.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"633","FRIGIDEIRA DE VIDRO COM TAMPA PEQUENA PARA OVO","Encomenda!!Encomendas devem ser feitas até o 3o dia do mês do seu acerto!!","49.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/f352d9735c68b5c.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"200","GARRAFA ALCE","","36.0","NULL","9","https://thsmdistribuidora.minharota.net/controller/fotos/6ad37b215461622.webp","VARIEDADES","{}","False","False","2026-08-25 18:39:49.577+00"
"604","GARRAFA DE CAFE 1L","Encomenda!! Deve ser feita até o 3o dia do mes","130.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/bfadea35fc24f3d.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"511","GARRAFA DE CAFE COM 4 XICARAS","Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!","165.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/05895cc1ab87184.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"602","GARRAFA DE CAFE DE APERTAR 1,8L","Encomenda!! Deve ser feita até o 3o dia do mes","179.9","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/9f81edb6c5426b1.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"603","GARRAFA DE CAFE DE APERTAR 1L","Encomenda!! Deve ser feita até o 3o dia do mes","150.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/7d39d10f5f14f18.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"498","GARRAFA DE CAFE SIMPLES","Atenção!! Produto de encomenda!! Tem que pedir antes do 5o dia útil!! Atenção: marcas de eletrodomésticos podem variar conforme disponibilidade em estoque, Mas sempre enviaremos um produto com a mesma função e qualidade!Itens acima de 800,00 é necessário entrada de 40% do valor!!","50.0","NULL","4","https://thsmdistribuidora.minharota.net/controller/fotos/900ce63ae549989.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"197","GARRAFA EMBORRACHADO STANLEY","","100.0","NULL","3","https://thsmdistribuidora.minharota.net/controller/fotos/ae37785bcc8dd2e.webp","VARIEDADES","{}","False","False","2026-08-25 18:39:49.577+00"
"606","GARRAFA TERMICA","Encomenda!! Deve ser feita até o 3o dia do mes","50.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/0f0d9bfb125c716.webp","UTILIDADES DO LAR","{}","False","False","2026-08-25 18:39:49.578+00"
"229","GEL DE VIRILHA","","55.0","NULL","10","https://thsmdistribuidora.minharota.net/controller/fotos/0248a710c9497f3.webp","COSMETICOS","{}","False","False",""
"693","GEL DETONA DOR (VERDE)","","25.0","NULL","1","","COSMETICOS","{}","False","False",""
"292","GEL REDUTOR DE MEDIDAS","","30.0","NULL","2","https://thsmdistribuidora.minharota.net/controller/fotos/d2b0c71fdc79016.webp","COSMETICOS","{}","False","False",""
"182","GELATINA","Valor unitário","40.0","NULL","61","https://thsmdistribuidora.minharota.net/controller/fotos/6806d318a90f978.webp","COSMETICOS","{}","False","False",""
"239","GLOSS BUBBAPOP","","30.0","NULL","10","https://thsmdistribuidora.minharota.net/controller/fotos/f093ca6c0b0182b.webp","COSMETICOS","{}","False","False",""
"189","GLOSS GLOW LOVE","","25.0","NULL","9","https://thsmdistribuidora.minharota.net/controller/fotos/7c5c6615215c5b9.webp","COSMETICOS","{}","False","False",""
"190","GLOSS ISIS","","30.0","NULL","17","https://thsmdistribuidora.minharota.net/controller/fotos/e82072f1d2d6d51.webp","COSMETICOS","{}","False","False",""
"698","GLOSS LIP HONEY","","99.0","NULL","1","","COSMETICOS","{}","False","False","2026-08-25 18:39:49.578+00"
"236","GLOSS REFRI","","30.0","NULL","26","https://thsmdistribuidora.minharota.net/controller/fotos/93a2cd9dcc9f146.webp","COSMETICOS","{}","False","False",""
"177","GOTA MILAGROSA","","0.00","3.20","1000","https://thsmdistribuidora.minharota.net/controller/fotos/e809d7bce9323dc.webp","COSMETICOS","{}","False","False","2026-08-25 18:39:49.577+00"
"629","GUARDA CHUVA CABO DE MADEIRA SOMBRINHA","Encomenda!!Encomendas devem ser feitas até o 3o dia do mês do seu acerto!!","60.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/6551ab19e50ab3e.webp","VARIEDADES","{}","False","False","2026-08-25 18:39:49.578+00"
"235","HIDRATANTE","Pistache Talco Amêndoas Rosa mosqueta Frutas vermelhas Elastina Aveia e mel Babá Bell tangerina Vitamina E Pitaya","25.0","NULL","56","https://thsmdistribuidora.minharota.net/controller/fotos/534fa7af1e12927.webp","COSMETICOS","{}","False","False",""
"275","HIDRATANTE AROMAS","Consultar os aromas que tem","40.0","NULL","0","https://thsmdistribuidora.minharota.net/controller/fotos/ca26c7fd9b62477.webp","COSMETICOS","{}","False","False",""
